"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 12 ending March 26, 2022"	"2022/12"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 13 ending April 02, 2022"	"2022/13"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 14 ending April 09, 2022"	"2022/14"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 16 ending April 23, 2022"	"2022/16"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 17 ending April 30, 2022"	"2022/17"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 18 ending May 07, 2022"	"2022/18"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 21 ending May 28, 2022"	"2022/21"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 22 ending June 04, 2022"	"2022/22"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 23 ending June 11, 2022"	"2022/23"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 24 ending June 18, 2022"	"2022/24"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 25 ending June 25, 2022"	"2022/25"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 26 ending July 02, 2022"	"2022/26"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 28 ending July 16, 2022"	"2022/28"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 30 ending July 30, 2022"	"2022/30"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 31 ending August 06, 2022"	"2022/31"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 32 ending August 13, 2022"	"2022/32"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 33 ending August 20, 2022"	"2022/33"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 34 ending August 27, 2022"	"2022/34"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 35 ending September 03, 2022"	"2022/35"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 36 ending September 10, 2022"	"2022/36"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 38 ending September 24, 2022"	"2022/38"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 40 ending October 08, 2022"	"2022/40"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 41 ending October 15, 2022"	"2022/41"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 42 ending October 22, 2022"	"2022/42"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 43 ending October 29, 2022"	"2022/43"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 45 ending November 12, 2022"	"2022/45"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 47 ending November 26, 2022"	"2022/47"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 48 ending December 03, 2022"	"2022/48"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 49 ending December 10, 2022"	"2022/49"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 50 ending December 17, 2022"	"2022/50"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"35-39 years"	"35-39"	"2022 Week 52 ending December 31, 2022"	"2022/52"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 01 ending January 08, 2022"	"2022/01"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 02 ending January 15, 2022"	"2022/02"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 03 ending January 22, 2022"	"2022/03"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 04 ending January 29, 2022"	"2022/04"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 05 ending February 05, 2022"	"2022/05"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 06 ending February 12, 2022"	"2022/06"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 07 ending February 19, 2022"	"2022/07"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 08 ending February 26, 2022"	"2022/08"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 09 ending March 05, 2022"	"2022/09"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 12 ending March 26, 2022"	"2022/12"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 13 ending April 02, 2022"	"2022/13"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 14 ending April 09, 2022"	"2022/14"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 15 ending April 16, 2022"	"2022/15"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 16 ending April 23, 2022"	"2022/16"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 18 ending May 07, 2022"	"2022/18"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 19 ending May 14, 2022"	"2022/19"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 20 ending May 21, 2022"	"2022/20"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 21 ending May 28, 2022"	"2022/21"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 22 ending June 04, 2022"	"2022/22"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 23 ending June 11, 2022"	"2022/23"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 26 ending July 02, 2022"	"2022/26"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 27 ending July 09, 2022"	"2022/27"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 28 ending July 16, 2022"	"2022/28"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 29 ending July 23, 2022"	"2022/29"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 30 ending July 30, 2022"	"2022/30"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 31 ending August 06, 2022"	"2022/31"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 33 ending August 20, 2022"	"2022/33"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 34 ending August 27, 2022"	"2022/34"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 35 ending September 03, 2022"	"2022/35"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 36 ending September 10, 2022"	"2022/36"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 37 ending September 17, 2022"	"2022/37"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 38 ending September 24, 2022"	"2022/38"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 39 ending October 01, 2022"	"2022/39"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 41 ending October 15, 2022"	"2022/41"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 42 ending October 22, 2022"	"2022/42"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 43 ending October 29, 2022"	"2022/43"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 44 ending November 05, 2022"	"2022/44"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 45 ending November 12, 2022"	"2022/45"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 46 ending November 19, 2022"	"2022/46"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 47 ending November 26, 2022"	"2022/47"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 48 ending December 03, 2022"	"2022/48"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 49 ending December 10, 2022"	"2022/49"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 50 ending December 17, 2022"	"2022/50"	13	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 51 ending December 24, 2022"	"2022/51"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"40-44 years"	"40-44"	"2022 Week 52 ending December 31, 2022"	"2022/52"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 01 ending January 08, 2022"	"2022/01"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 02 ending January 15, 2022"	"2022/02"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 03 ending January 22, 2022"	"2022/03"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 04 ending January 29, 2022"	"2022/04"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 05 ending February 05, 2022"	"2022/05"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 06 ending February 12, 2022"	"2022/06"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 07 ending February 19, 2022"	"2022/07"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 08 ending February 26, 2022"	"2022/08"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 09 ending March 05, 2022"	"2022/09"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 10 ending March 12, 2022"	"2022/10"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 11 ending March 19, 2022"	"2022/11"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 12 ending March 26, 2022"	"2022/12"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 13 ending April 02, 2022"	"2022/13"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 14 ending April 09, 2022"	"2022/14"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 15 ending April 16, 2022"	"2022/15"	10	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 16 ending April 23, 2022"	"2022/16"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 17 ending April 30, 2022"	"2022/17"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 18 ending May 07, 2022"	"2022/18"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 19 ending May 14, 2022"	"2022/19"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 20 ending May 21, 2022"	"2022/20"	24	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 21 ending May 28, 2022"	"2022/21"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 22 ending June 04, 2022"	"2022/22"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 23 ending June 11, 2022"	"2022/23"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 24 ending June 18, 2022"	"2022/24"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 25 ending June 25, 2022"	"2022/25"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 26 ending July 02, 2022"	"2022/26"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 27 ending July 09, 2022"	"2022/27"	16	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 28 ending July 16, 2022"	"2022/28"	25	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 29 ending July 23, 2022"	"2022/29"	15	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 30 ending July 30, 2022"	"2022/30"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 31 ending August 06, 2022"	"2022/31"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 32 ending August 13, 2022"	"2022/32"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 33 ending August 20, 2022"	"2022/33"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 34 ending August 27, 2022"	"2022/34"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 35 ending September 03, 2022"	"2022/35"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 36 ending September 10, 2022"	"2022/36"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 37 ending September 17, 2022"	"2022/37"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 38 ending September 24, 2022"	"2022/38"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 39 ending October 01, 2022"	"2022/39"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 40 ending October 08, 2022"	"2022/40"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 41 ending October 15, 2022"	"2022/41"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 42 ending October 22, 2022"	"2022/42"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 43 ending October 29, 2022"	"2022/43"	11	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 44 ending November 05, 2022"	"2022/44"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 45 ending November 12, 2022"	"2022/45"	12	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 46 ending November 19, 2022"	"2022/46"	20	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 47 ending November 26, 2022"	"2022/47"	14	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 49 ending December 10, 2022"	"2022/49"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 50 ending December 17, 2022"	"2022/50"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 51 ending December 24, 2022"	"2022/51"	24	Not Applicable	Not Applicable
	"Oregon"	"41"	"45-49 years"	"45-49"	"2022 Week 52 ending December 31, 2022"	"2022/52"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 01 ending January 08, 2022"	"2022/01"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 02 ending January 15, 2022"	"2022/02"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 03 ending January 22, 2022"	"2022/03"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 04 ending January 29, 2022"	"2022/04"	26	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 05 ending February 05, 2022"	"2022/05"	32	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 06 ending February 12, 2022"	"2022/06"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 07 ending February 19, 2022"	"2022/07"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 08 ending February 26, 2022"	"2022/08"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 09 ending March 05, 2022"	"2022/09"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 10 ending March 12, 2022"	"2022/10"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 11 ending March 19, 2022"	"2022/11"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 12 ending March 26, 2022"	"2022/12"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 13 ending April 02, 2022"	"2022/13"	25	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 14 ending April 09, 2022"	"2022/14"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 15 ending April 16, 2022"	"2022/15"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 16 ending April 23, 2022"	"2022/16"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 17 ending April 30, 2022"	"2022/17"	24	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 18 ending May 07, 2022"	"2022/18"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 19 ending May 14, 2022"	"2022/19"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 20 ending May 21, 2022"	"2022/20"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 21 ending May 28, 2022"	"2022/21"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 22 ending June 04, 2022"	"2022/22"	32	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 23 ending June 11, 2022"	"2022/23"	25	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 24 ending June 18, 2022"	"2022/24"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 25 ending June 25, 2022"	"2022/25"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 26 ending July 02, 2022"	"2022/26"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 27 ending July 09, 2022"	"2022/27"	26	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 28 ending July 16, 2022"	"2022/28"	28	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 29 ending July 23, 2022"	"2022/29"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 30 ending July 30, 2022"	"2022/30"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 31 ending August 06, 2022"	"2022/31"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 32 ending August 13, 2022"	"2022/32"	24	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 33 ending August 20, 2022"	"2022/33"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 34 ending August 27, 2022"	"2022/34"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 35 ending September 03, 2022"	"2022/35"	19	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 36 ending September 10, 2022"	"2022/36"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 37 ending September 17, 2022"	"2022/37"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 38 ending September 24, 2022"	"2022/38"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 39 ending October 01, 2022"	"2022/39"	26	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 40 ending October 08, 2022"	"2022/40"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 41 ending October 15, 2022"	"2022/41"	25	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 42 ending October 22, 2022"	"2022/42"	28	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 43 ending October 29, 2022"	"2022/43"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 44 ending November 05, 2022"	"2022/44"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 45 ending November 12, 2022"	"2022/45"	18	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 46 ending November 19, 2022"	"2022/46"	36	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 47 ending November 26, 2022"	"2022/47"	25	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 48 ending December 03, 2022"	"2022/48"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 49 ending December 10, 2022"	"2022/49"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 50 ending December 17, 2022"	"2022/50"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 51 ending December 24, 2022"	"2022/51"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"50-54 years"	"50-54"	"2022 Week 52 ending December 31, 2022"	"2022/52"	27	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 01 ending January 08, 2022"	"2022/01"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 02 ending January 15, 2022"	"2022/02"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 03 ending January 22, 2022"	"2022/03"	50	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 04 ending January 29, 2022"	"2022/04"	54	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 05 ending February 05, 2022"	"2022/05"	47	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 06 ending February 12, 2022"	"2022/06"	41	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 07 ending February 19, 2022"	"2022/07"	33	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 08 ending February 26, 2022"	"2022/08"	52	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 09 ending March 05, 2022"	"2022/09"	59	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 10 ending March 12, 2022"	"2022/10"	42	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 11 ending March 19, 2022"	"2022/11"	37	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 12 ending March 26, 2022"	"2022/12"	38	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 13 ending April 02, 2022"	"2022/13"	31	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 14 ending April 09, 2022"	"2022/14"	38	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 15 ending April 16, 2022"	"2022/15"	37	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 16 ending April 23, 2022"	"2022/16"	44	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 17 ending April 30, 2022"	"2022/17"	32	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 18 ending May 07, 2022"	"2022/18"	43	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 19 ending May 14, 2022"	"2022/19"	39	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 20 ending May 21, 2022"	"2022/20"	34	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 21 ending May 28, 2022"	"2022/21"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"55-59 years"	"55-59"	"2022 Week 22 ending June 04, 2022"	"2022/22"	42	Not Applicable	Not Applicable
