Residence State,Five-Year Age Groups,Five-Year Age Groups Code,MMWR Week Code,Deaths
Hawaii,90-94 years,90-94,2023/47,36
Hawaii,90-94 years,90-94,2023/48,30
Hawaii,90-94 years,90-94,2023/49,31
Hawaii,90-94 years,90-94,2023/50,30
Hawaii,90-94 years,90-94,2023/51,28
Hawaii,90-94 years,90-94,2023/52,30
Hawaii,95-99 years,95-99,2023/01,23
Hawaii,95-99 years,95-99,2023/02,16
Hawaii,95-99 years,95-99,2023/03,16
Hawaii,95-99 years,95-99,2023/04,21
Hawaii,95-99 years,95-99,2023/05,29
Hawaii,95-99 years,95-99,2023/06,16
Hawaii,95-99 years,95-99,2023/07,18
Hawaii,95-99 years,95-99,2023/08,22
Hawaii,95-99 years,95-99,2023/09,21
Hawaii,95-99 years,95-99,2023/10,17
Hawaii,95-99 years,95-99,2023/11,24
Hawaii,95-99 years,95-99,2023/12,17
Hawaii,95-99 years,95-99,2023/13,11
Hawaii,95-99 years,95-99,2023/14,18
Hawaii,95-99 years,95-99,2023/15,22
Hawaii,95-99 years,95-99,2023/16,25
Hawaii,95-99 years,95-99,2023/17,20
Hawaii,95-99 years,95-99,2023/18,16
Hawaii,95-99 years,95-99,2023/19,32
Hawaii,95-99 years,95-99,2023/20,18
Hawaii,95-99 years,95-99,2023/21,23
Hawaii,95-99 years,95-99,2023/22,17
Hawaii,95-99 years,95-99,2023/23,21
Hawaii,95-99 years,95-99,2023/24,24
Hawaii,95-99 years,95-99,2023/25,22
Hawaii,95-99 years,95-99,2023/26,15
Hawaii,95-99 years,95-99,2023/27,19
Hawaii,95-99 years,95-99,2023/28,14
Hawaii,95-99 years,95-99,2023/29,13
Hawaii,95-99 years,95-99,2023/30,28
Hawaii,95-99 years,95-99,2023/31,28
Hawaii,95-99 years,95-99,2023/32,22
Hawaii,95-99 years,95-99,2023/33,15
Hawaii,95-99 years,95-99,2023/34,20
Hawaii,95-99 years,95-99,2023/35,25
Hawaii,95-99 years,95-99,2023/36,15
Hawaii,95-99 years,95-99,2023/37,24
Hawaii,95-99 years,95-99,2023/38,15
Hawaii,95-99 years,95-99,2023/39,18
Hawaii,95-99 years,95-99,2023/40,19
Hawaii,95-99 years,95-99,2023/41,15
Hawaii,95-99 years,95-99,2023/42,20
Hawaii,95-99 years,95-99,2023/43,21
Hawaii,95-99 years,95-99,2023/44,18
Hawaii,95-99 years,95-99,2023/45,18
Hawaii,95-99 years,95-99,2023/46,18
Hawaii,95-99 years,95-99,2023/47,20
Hawaii,95-99 years,95-99,2023/48,19
Hawaii,95-99 years,95-99,2023/49,14
Hawaii,95-99 years,95-99,2023/50,21
Hawaii,95-99 years,95-99,2023/51,20
Hawaii,95-99 years,95-99,2023/52,18
Hawaii,100+ years,100+,2023/15,12
Idaho,40-44 years,40-44,2023/05,12
Idaho,40-44 years,40-44,2023/20,13
Idaho,40-44 years,40-44,2023/29,11
Idaho,40-44 years,40-44,2023/31,12
Idaho,40-44 years,40-44,2023/33,11
Idaho,40-44 years,40-44,2023/34,10
Idaho,45-49 years,45-49,2023/11,12
Idaho,45-49 years,45-49,2023/20,11
Idaho,50-54 years,50-54,2023/05,10
Idaho,50-54 years,50-54,2023/13,15
Idaho,50-54 years,50-54,2023/15,13
Idaho,50-54 years,50-54,2023/18,14
Idaho,50-54 years,50-54,2023/21,10
Idaho,50-54 years,50-54,2023/27,10
Idaho,50-54 years,50-54,2023/29,14
Idaho,50-54 years,50-54,2023/34,10
Idaho,50-54 years,50-54,2023/37,10
Idaho,50-54 years,50-54,2023/42,11
Idaho,50-54 years,50-54,2023/45,10
Idaho,50-54 years,50-54,2023/51,10
Idaho,55-59 years,55-59,2023/01,17
Idaho,55-59 years,55-59,2023/02,17
Idaho,55-59 years,55-59,2023/03,16
Idaho,55-59 years,55-59,2023/05,16
Idaho,55-59 years,55-59,2023/06,10
Idaho,55-59 years,55-59,2023/07,11
Idaho,55-59 years,55-59,2023/09,11
Idaho,55-59 years,55-59,2023/10,14
Idaho,55-59 years,55-59,2023/11,16
Idaho,55-59 years,55-59,2023/12,13
Idaho,55-59 years,55-59,2023/13,13
Idaho,55-59 years,55-59,2023/14,13
Idaho,55-59 years,55-59,2023/15,18
Idaho,55-59 years,55-59,2023/16,12
Idaho,55-59 years,55-59,2023/17,14
Idaho,55-59 years,55-59,2023/18,12
Idaho,55-59 years,55-59,2023/19,18
Idaho,55-59 years,55-59,2023/20,16
Idaho,55-59 years,55-59,2023/21,11
Idaho,55-59 years,55-59,2023/22,15
Idaho,55-59 years,55-59,2023/23,15
Idaho,55-59 years,55-59,2023/24,14
Idaho,55-59 years,55-59,2023/25,19
Idaho,55-59 years,55-59,2023/26,15
Idaho,55-59 years,55-59,2023/27,15
Idaho,55-59 years,55-59,2023/28,16
Idaho,55-59 years,55-59,2023/29,10
Idaho,55-59 years,55-59,2023/30,11
Idaho,55-59 years,55-59,2023/31,14
Idaho,55-59 years,55-59,2023/33,14
Idaho,55-59 years,55-59,2023/34,18
Idaho,55-59 years,55-59,2023/35,17
Idaho,55-59 years,55-59,2023/36,14
Idaho,55-59 years,55-59,2023/37,11
Idaho,55-59 years,55-59,2023/38,16
Idaho,55-59 years,55-59,2023/39,16
Idaho,55-59 years,55-59,2023/40,15
Idaho,55-59 years,55-59,2023/41,10
Idaho,55-59 years,55-59,2023/42,10
Idaho,55-59 years,55-59,2023/43,11
Idaho,55-59 years,55-59,2023/44,23
Idaho,55-59 years,55-59,2023/46,14
Idaho,55-59 years,55-59,2023/50,26
Idaho,55-59 years,55-59,2023/51,15
Idaho,60-64 years ,60-64,2023/01,22
Idaho,60-64 years ,60-64,2023/02,22
Idaho,60-64 years ,60-64,2023/03,13
Idaho,60-64 years ,60-64,2023/04,24
Idaho,60-64 years ,60-64,2023/05,15
Idaho,60-64 years ,60-64,2023/06,11
Idaho,60-64 years ,60-64,2023/07,16
Idaho,60-64 years ,60-64,2023/08,25
Idaho,60-64 years ,60-64,2023/09,26
Idaho,60-64 years ,60-64,2023/10,18
Idaho,60-64 years ,60-64,2023/11,14
Idaho,60-64 years ,60-64,2023/12,17
Idaho,60-64 years ,60-64,2023/13,23
Idaho,60-64 years ,60-64,2023/14,18
Idaho,60-64 years ,60-64,2023/15,19
Idaho,60-64 years ,60-64,2023/16,25
Idaho,60-64 years ,60-64,2023/17,21
Idaho,60-64 years ,60-64,2023/18,23
Idaho,60-64 years ,60-64,2023/19,24
Idaho,60-64 years ,60-64,2023/20,16
Idaho,60-64 years ,60-64,2023/21,10
Idaho,60-64 years ,60-64,2023/22,24
Idaho,60-64 years ,60-64,2023/23,19
Idaho,60-64 years ,60-64,2023/24,15
Idaho,60-64 years ,60-64,2023/25,23
Idaho,60-64 years ,60-64,2023/26,28
Idaho,60-64 years ,60-64,2023/27,19
Idaho,60-64 years ,60-64,2023/28,20
Idaho,60-64 years ,60-64,2023/29,23
Idaho,60-64 years ,60-64,2023/30,17
Idaho,60-64 years ,60-64,2023/31,15
Idaho,60-64 years ,60-64,2023/32,17
Idaho,60-64 years ,60-64,2023/33,22
Idaho,60-64 years ,60-64,2023/34,19
Idaho,60-64 years ,60-64,2023/35,11
Idaho,60-64 years ,60-64,2023/36,13
Idaho,60-64 years ,60-64,2023/37,23
Idaho,60-64 years ,60-64,2023/38,29
Idaho,60-64 years ,60-64,2023/39,21
Idaho,60-64 years ,60-64,2023/40,13
Idaho,60-64 years ,60-64,2023/41,16
Idaho,60-64 years ,60-64,2023/42,16
Idaho,60-64 years ,60-64,2023/43,28
Idaho,60-64 years ,60-64,2023/44,28
Idaho,60-64 years ,60-64,2023/45,17
Idaho,60-64 years ,60-64,2023/46,20
Idaho,60-64 years ,60-64,2023/47,15
Idaho,60-64 years ,60-64,2023/48,15
Idaho,60-64 years ,60-64,2023/49,28
Idaho,60-64 years ,60-64,2023/50,18
Idaho,60-64 years ,60-64,2023/51,27
Idaho,60-64 years ,60-64,2023/52,19
Idaho,65-69 years,65-69,2023/01,22
Idaho,65-69 years,65-69,2023/02,29
Idaho,65-69 years,65-69,2023/03,29
Idaho,65-69 years,65-69,2023/04,32
Idaho,65-69 years,65-69,2023/05,26
Idaho,65-69 years,65-69,2023/06,32
Idaho,65-69 years,65-69,2023/07,28
Idaho,65-69 years,65-69,2023/08,24
Idaho,65-69 years,65-69,2023/09,27
Idaho,65-69 years,65-69,2023/10,46
Idaho,65-69 years,65-69,2023/11,26
Idaho,65-69 years,65-69,2023/12,42
Idaho,65-69 years,65-69,2023/13,24
Idaho,65-69 years,65-69,2023/14,24
Idaho,65-69 years,65-69,2023/15,36
Idaho,65-69 years,65-69,2023/16,24
Idaho,65-69 years,65-69,2023/17,36
Idaho,65-69 years,65-69,2023/18,26
Idaho,65-69 years,65-69,2023/19,25
Idaho,65-69 years,65-69,2023/20,29
Idaho,65-69 years,65-69,2023/21,29
Idaho,65-69 years,65-69,2023/22,18
Idaho,65-69 years,65-69,2023/23,31
Idaho,65-69 years,65-69,2023/24,37
Idaho,65-69 years,65-69,2023/25,26
Idaho,65-69 years,65-69,2023/26,23
Idaho,65-69 years,65-69,2023/27,24
Idaho,65-69 years,65-69,2023/28,29
Idaho,65-69 years,65-69,2023/29,27
Idaho,65-69 years,65-69,2023/30,32
Idaho,65-69 years,65-69,2023/31,26
Idaho,65-69 years,65-69,2023/32,30
Idaho,65-69 years,65-69,2023/33,17
Idaho,65-69 years,65-69,2023/34,31
Idaho,65-69 years,65-69,2023/35,30
Idaho,65-69 years,65-69,2023/36,31
Idaho,65-69 years,65-69,2023/37,22
Idaho,65-69 years,65-69,2023/38,31
Idaho,65-69 years,65-69,2023/39,18
Idaho,65-69 years,65-69,2023/40,35
Idaho,65-69 years,65-69,2023/41,31
Idaho,65-69 years,65-69,2023/42,35
Idaho,65-69 years,65-69,2023/43,26
Idaho,65-69 years,65-69,2023/44,34
Idaho,65-69 years,65-69,2023/45,31
Idaho,65-69 years,65-69,2023/46,38
Idaho,65-69 years,65-69,2023/47,26
Idaho,65-69 years,65-69,2023/48,29
Idaho,65-69 years,65-69,2023/49,33
Idaho,65-69 years,65-69,2023/50,21
Idaho,65-69 years,65-69,2023/51,32
Idaho,65-69 years,65-69,2023/52,29
Idaho,70-74 years,70-74,2023/01,35
Idaho,70-74 years,70-74,2023/02,42
Idaho,70-74 years,70-74,2023/03,45
Idaho,70-74 years,70-74,2023/04,29
Idaho,70-74 years,70-74,2023/05,44
Idaho,70-74 years,70-74,2023/06,28
Idaho,70-74 years,70-74,2023/07,38
Idaho,70-74 years,70-74,2023/08,35
Idaho,70-74 years,70-74,2023/09,31
Idaho,70-74 years,70-74,2023/10,30
Idaho,70-74 years,70-74,2023/11,48
Idaho,70-74 years,70-74,2023/12,30
Idaho,70-74 years,70-74,2023/13,32
Idaho,70-74 years,70-74,2023/14,34
Idaho,70-74 years,70-74,2023/15,34
Idaho,70-74 years,70-74,2023/16,36
Idaho,70-74 years,70-74,2023/17,44
Idaho,70-74 years,70-74,2023/18,44
Idaho,70-74 years,70-74,2023/19,32
Idaho,70-74 years,70-74,2023/20,38
Idaho,70-74 years,70-74,2023/21,25
Idaho,70-74 years,70-74,2023/22,32
Idaho,70-74 years,70-74,2023/23,32
Idaho,70-74 years,70-74,2023/24,29
Idaho,70-74 years,70-74,2023/25,35
Idaho,70-74 years,70-74,2023/26,30
Idaho,70-74 years,70-74,2023/27,34
Idaho,70-74 years,70-74,2023/28,29
Idaho,70-74 years,70-74,2023/29,40
Idaho,70-74 years,70-74,2023/30,34
Idaho,70-74 years,70-74,2023/31,38
Idaho,70-74 years,70-74,2023/32,32
Idaho,70-74 years,70-74,2023/33,42
Idaho,70-74 years,70-74,2023/34,31
Idaho,70-74 years,70-74,2023/35,34
Idaho,70-74 years,70-74,2023/36,37
Idaho,70-74 years,70-74,2023/37,26
Idaho,70-74 years,70-74,2023/38,30
Idaho,70-74 years,70-74,2023/39,42
Idaho,70-74 years,70-74,2023/40,35
Idaho,70-74 years,70-74,2023/41,40
Idaho,70-74 years,70-74,2023/42,25
Idaho,70-74 years,70-74,2023/43,48
Idaho,70-74 years,70-74,2023/44,34
Idaho,70-74 years,70-74,2023/45,33
Idaho,70-74 years,70-74,2023/46,41
Idaho,70-74 years,70-74,2023/47,40
Idaho,70-74 years,70-74,2023/48,31
Idaho,70-74 years,70-74,2023/49,37
Idaho,70-74 years,70-74,2023/50,49
Idaho,70-74 years,70-74,2023/51,41
Idaho,70-74 years,70-74,2023/52,39
Idaho,75-79 years,75-79,2023/01,39
Idaho,75-79 years,75-79,2023/02,46
Idaho,75-79 years,75-79,2023/03,35
Idaho,75-79 years,75-79,2023/04,39
Idaho,75-79 years,75-79,2023/05,43
Idaho,75-79 years,75-79,2023/06,45
Idaho,75-79 years,75-79,2023/07,48
Idaho,75-79 years,75-79,2023/08,48
Idaho,75-79 years,75-79,2023/09,44
Idaho,75-79 years,75-79,2023/10,49
Idaho,75-79 years,75-79,2023/11,62
Idaho,75-79 years,75-79,2023/12,37
Idaho,75-79 years,75-79,2023/13,41
Idaho,75-79 years,75-79,2023/14,38
Idaho,75-79 years,75-79,2023/15,44
Idaho,75-79 years,75-79,2023/16,43
Idaho,75-79 years,75-79,2023/17,37
Idaho,75-79 years,75-79,2023/18,40
Idaho,75-79 years,75-79,2023/19,37
Idaho,75-79 years,75-79,2023/20,32
Idaho,75-79 years,75-79,2023/21,44
Idaho,75-79 years,75-79,2023/22,31
Idaho,75-79 years,75-79,2023/23,44
Idaho,75-79 years,75-79,2023/24,39
Idaho,75-79 years,75-79,2023/25,58
Idaho,75-79 years,75-79,2023/26,35
Idaho,75-79 years,75-79,2023/27,46
Idaho,75-79 years,75-79,2023/28,28
Idaho,75-79 years,75-79,2023/29,42
Idaho,75-79 years,75-79,2023/30,41
Idaho,75-79 years,75-79,2023/31,34
Idaho,75-79 years,75-79,2023/32,29
Idaho,75-79 years,75-79,2023/33,46
Idaho,75-79 years,75-79,2023/34,44
Idaho,75-79 years,75-79,2023/35,32
Idaho,75-79 years,75-79,2023/36,43
Idaho,75-79 years,75-79,2023/37,48
Idaho,75-79 years,75-79,2023/38,37
Idaho,75-79 years,75-79,2023/39,60
Idaho,75-79 years,75-79,2023/40,47
Idaho,75-79 years,75-79,2023/41,43
Idaho,75-79 years,75-79,2023/42,45
Idaho,75-79 years,75-79,2023/43,40
Idaho,75-79 years,75-79,2023/44,50
Idaho,75-79 years,75-79,2023/45,43
Idaho,75-79 years,75-79,2023/46,48
Idaho,75-79 years,75-79,2023/47,45
Idaho,75-79 years,75-79,2023/48,40
Idaho,75-79 years,75-79,2023/49,58
Idaho,75-79 years,75-79,2023/50,49
Idaho,75-79 years,75-79,2023/51,44
Idaho,75-79 years,75-79,2023/52,33
Idaho,80-84 years,80-84,2023/01,62
Idaho,80-84 years,80-84,2023/02,54
Idaho,80-84 years,80-84,2023/03,51
Idaho,80-84 years,80-84,2023/04,55
Idaho,80-84 years,80-84,2023/05,55
Idaho,80-84 years,80-84,2023/06,46
Idaho,80-84 years,80-84,2023/07,42
Idaho,80-84 years,80-84,2023/08,39
Idaho,80-84 years,80-84,2023/09,52
Idaho,80-84 years,80-84,2023/10,40
Idaho,80-84 years,80-84,2023/11,48
Idaho,80-84 years,80-84,2023/12,35
Idaho,80-84 years,80-84,2023/13,38
Idaho,80-84 years,80-84,2023/14,58
Idaho,80-84 years,80-84,2023/15,34
Idaho,80-84 years,80-84,2023/16,46
Idaho,80-84 years,80-84,2023/17,45
Idaho,80-84 years,80-84,2023/18,51
Idaho,80-84 years,80-84,2023/19,48
Idaho,80-84 years,80-84,2023/20,47
Idaho,80-84 years,80-84,2023/21,51
Idaho,80-84 years,80-84,2023/22,51
Idaho,80-84 years,80-84,2023/23,40
Idaho,80-84 years,80-84,2023/24,43
Idaho,80-84 years,80-84,2023/25,31
Idaho,80-84 years,80-84,2023/26,41
Idaho,80-84 years,80-84,2023/27,49
Idaho,80-84 years,80-84,2023/28,42
Idaho,80-84 years,80-84,2023/29,56
Idaho,80-84 years,80-84,2023/30,38
Idaho,80-84 years,80-84,2023/31,40
Idaho,80-84 years,80-84,2023/32,43
Idaho,80-84 years,80-84,2023/33,51
Idaho,80-84 years,80-84,2023/34,58
Idaho,80-84 years,80-84,2023/35,52
Idaho,80-84 years,80-84,2023/36,49
Idaho,80-84 years,80-84,2023/37,56
Idaho,80-84 years,80-84,2023/38,26
Idaho,80-84 years,80-84,2023/39,44
Idaho,80-84 years,80-84,2023/40,35
Idaho,80-84 years,80-84,2023/41,51
Idaho,80-84 years,80-84,2023/42,45
Idaho,80-84 years,80-84,2023/43,55
Idaho,80-84 years,80-84,2023/44,44
Idaho,80-84 years,80-84,2023/45,50
Idaho,80-84 years,80-84,2023/46,52
Idaho,80-84 years,80-84,2023/47,48
Idaho,80-84 years,80-84,2023/48,47
Idaho,80-84 years,80-84,2023/49,51
Idaho,80-84 years,80-84,2023/50,45
Idaho,80-84 years,80-84,2023/51,46
Idaho,80-84 years,80-84,2023/52,63
Idaho,85-89 years,85-89,2023/01,47
Idaho,85-89 years,85-89,2023/02,41
Idaho,85-89 years,85-89,2023/03,46
Idaho,85-89 years,85-89,2023/04,44
Idaho,85-89 years,85-89,2023/05,44
Idaho,85-89 years,85-89,2023/06,33
Idaho,85-89 years,85-89,2023/07,36
Idaho,85-89 years,85-89,2023/08,40
Idaho,85-89 years,85-89,2023/09,45
Idaho,85-89 years,85-89,2023/10,51
Idaho,85-89 years,85-89,2023/11,44
Idaho,85-89 years,85-89,2023/12,51
Idaho,85-89 years,85-89,2023/13,40
Idaho,85-89 years,85-89,2023/14,56
Idaho,85-89 years,85-89,2023/15,30
Idaho,85-89 years,85-89,2023/16,53
Idaho,85-89 years,85-89,2023/17,39
Idaho,85-89 years,85-89,2023/18,39
Idaho,85-89 years,85-89,2023/19,49
Idaho,85-89 years,85-89,2023/20,50
Idaho,85-89 years,85-89,2023/21,36
Idaho,85-89 years,85-89,2023/22,41
Idaho,85-89 years,85-89,2023/23,35
Idaho,85-89 years,85-89,2023/24,43
Idaho,85-89 years,85-89,2023/25,46
Idaho,85-89 years,85-89,2023/26,31
Idaho,85-89 years,85-89,2023/27,42
Idaho,85-89 years,85-89,2023/28,41
Idaho,85-89 years,85-89,2023/29,35
Idaho,85-89 years,85-89,2023/30,33
Idaho,85-89 years,85-89,2023/31,49
Idaho,85-89 years,85-89,2023/32,45
Idaho,85-89 years,85-89,2023/33,50
Idaho,85-89 years,85-89,2023/34,42
Idaho,85-89 years,85-89,2023/35,32
Idaho,85-89 years,85-89,2023/36,35
Idaho,85-89 years,85-89,2023/37,29
Idaho,85-89 years,85-89,2023/38,31
Idaho,85-89 years,85-89,2023/39,47
Idaho,85-89 years,85-89,2023/40,43
Idaho,85-89 years,85-89,2023/41,39
Idaho,85-89 years,85-89,2023/42,45
Idaho,85-89 years,85-89,2023/43,40
Idaho,85-89 years,85-89,2023/44,52
Idaho,85-89 years,85-89,2023/45,44
Idaho,85-89 years,85-89,2023/46,49
Idaho,85-89 years,85-89,2023/47,36
Idaho,85-89 years,85-89,2023/48,48
Idaho,85-89 years,85-89,2023/49,52
Idaho,85-89 years,85-89,2023/50,57
Idaho,85-89 years,85-89,2023/51,53
Idaho,85-89 years,85-89,2023/52,49
Idaho,90-94 years,90-94,2023/01,31
Idaho,90-94 years,90-94,2023/02,44
Idaho,90-94 years,90-94,2023/03,30
Idaho,90-94 years,90-94,2023/04,29
Idaho,90-94 years,90-94,2023/05,19
Idaho,90-94 years,90-94,2023/06,32
Idaho,90-94 years,90-94,2023/07,33
Idaho,90-94 years,90-94,2023/08,39
Idaho,90-94 years,90-94,2023/09,31
Idaho,90-94 years,90-94,2023/10,33
Idaho,90-94 years,90-94,2023/11,31
Idaho,90-94 years,90-94,2023/12,32
Idaho,90-94 years,90-94,2023/13,29
Idaho,90-94 years,90-94,2023/14,33
Idaho,90-94 years,90-94,2023/15,38
Idaho,90-94 years,90-94,2023/16,36
Idaho,90-94 years,90-94,2023/17,31
Idaho,90-94 years,90-94,2023/18,26
Idaho,90-94 years,90-94,2023/19,42
Idaho,90-94 years,90-94,2023/20,27
Idaho,90-94 years,90-94,2023/21,29
Idaho,90-94 years,90-94,2023/22,27
Idaho,90-94 years,90-94,2023/23,27
Idaho,90-94 years,90-94,2023/24,25
Idaho,90-94 years,90-94,2023/25,32
Idaho,90-94 years,90-94,2023/26,28
Idaho,90-94 years,90-94,2023/27,27
Idaho,90-94 years,90-94,2023/28,31
Idaho,90-94 years,90-94,2023/29,31
Idaho,90-94 years,90-94,2023/30,30
Idaho,90-94 years,90-94,2023/31,24
Idaho,90-94 years,90-94,2023/32,45
Idaho,90-94 years,90-94,2023/33,22
Idaho,90-94 years,90-94,2023/34,26
Idaho,90-94 years,90-94,2023/35,28
Idaho,90-94 years,90-94,2023/36,27
Idaho,90-94 years,90-94,2023/37,29
Idaho,90-94 years,90-94,2023/38,34
Idaho,90-94 years,90-94,2023/39,33
Idaho,90-94 years,90-94,2023/40,29
Idaho,90-94 years,90-94,2023/41,43
Idaho,90-94 years,90-94,2023/42,34
Idaho,90-94 years,90-94,2023/43,38
Idaho,90-94 years,90-94,2023/44,29
Idaho,90-94 years,90-94,2023/45,35
Idaho,90-94 years,90-94,2023/46,32
Idaho,90-94 years,90-94,2023/47,27
Idaho,90-94 years,90-94,2023/48,25
Idaho,90-94 years,90-94,2023/49,40
Idaho,90-94 years,90-94,2023/50,43
Idaho,90-94 years,90-94,2023/51,30
Idaho,90-94 years,90-94,2023/52,31
Idaho,95-99 years,95-99,2023/01,17
Idaho,95-99 years,95-99,2023/02,21
Idaho,95-99 years,95-99,2023/03,14
Idaho,95-99 years,95-99,2023/04,12
Idaho,95-99 years,95-99,2023/05,22
Idaho,95-99 years,95-99,2023/06,22
Idaho,95-99 years,95-99,2023/07,10
Idaho,95-99 years,95-99,2023/08,12
Idaho,95-99 years,95-99,2023/09,12
Idaho,95-99 years,95-99,2023/10,12
Idaho,95-99 years,95-99,2023/11,10
Idaho,95-99 years,95-99,2023/12,16
Idaho,95-99 years,95-99,2023/13,12
Idaho,95-99 years,95-99,2023/14,13
Idaho,95-99 years,95-99,2023/15,13
Idaho,95-99 years,95-99,2023/16,17
Idaho,95-99 years,95-99,2023/17,16
Idaho,95-99 years,95-99,2023/18,11
Idaho,95-99 years,95-99,2023/19,18
Idaho,95-99 years,95-99,2023/20,22
Idaho,95-99 years,95-99,2023/21,11
Idaho,95-99 years,95-99,2023/22,16
Idaho,95-99 years,95-99,2023/23,13
Idaho,95-99 years,95-99,2023/24,19
Idaho,95-99 years,95-99,2023/25,22
Idaho,95-99 years,95-99,2023/26,17
Idaho,95-99 years,95-99,2023/27,12
Idaho,95-99 years,95-99,2023/29,11
Idaho,95-99 years,95-99,2023/32,11
Idaho,95-99 years,95-99,2023/33,19
Idaho,95-99 years,95-99,2023/34,11
Idaho,95-99 years,95-99,2023/36,13
Idaho,95-99 years,95-99,2023/37,13
Idaho,95-99 years,95-99,2023/38,12
Idaho,95-99 years,95-99,2023/39,17
Idaho,95-99 years,95-99,2023/40,16
Idaho,95-99 years,95-99,2023/41,17
Idaho,95-99 years,95-99,2023/42,13
Idaho,95-99 years,95-99,2023/43,18
Idaho,95-99 years,95-99,2023/44,17
Idaho,95-99 years,95-99,2023/45,18
Idaho,95-99 years,95-99,2023/46,15
Idaho,95-99 years,95-99,2023/47,14
Idaho,95-99 years,95-99,2023/48,12
Idaho,95-99 years,95-99,2023/49,13
Idaho,95-99 years,95-99,2023/51,15
Idaho,95-99 years,95-99,2023/52,12
Illinois,< 1 year,1,2023/01,16
Illinois,< 1 year,1,2023/02,14
Illinois,< 1 year,1,2023/03,18
Illinois,< 1 year,1,2023/04,12
Illinois,< 1 year,1,2023/05,11
Illinois,< 1 year,1,2023/06,16
Illinois,< 1 year,1,2023/07,16
Illinois,< 1 year,1,2023/08,12
Illinois,< 1 year,1,2023/09,12
Illinois,< 1 year,1,2023/10,14
Illinois,< 1 year,1,2023/11,13
Illinois,< 1 year,1,2023/12,15
Illinois,< 1 year,1,2023/13,11
Illinois,< 1 year,1,2023/14,16
Illinois,< 1 year,1,2023/15,21
Illinois,< 1 year,1,2023/16,10
Illinois,< 1 year,1,2023/17,21
Illinois,< 1 year,1,2023/18,14
Illinois,< 1 year,1,2023/19,14
Illinois,< 1 year,1,2023/21,13
Illinois,< 1 year,1,2023/22,16
Illinois,< 1 year,1,2023/23,12
Illinois,< 1 year,1,2023/24,14
Illinois,< 1 year,1,2023/25,14
Illinois,< 1 year,1,2023/26,15
Illinois,< 1 year,1,2023/27,13
Illinois,< 1 year,1,2023/28,12
Illinois,< 1 year,1,2023/29,17
Illinois,< 1 year,1,2023/30,11
Illinois,< 1 year,1,2023/31,13
Illinois,< 1 year,1,2023/32,17
Illinois,< 1 year,1,2023/33,10
Illinois,< 1 year,1,2023/34,13
Illinois,< 1 year,1,2023/35,11
Illinois,< 1 year,1,2023/36,12
Illinois,< 1 year,1,2023/37,11
Illinois,< 1 year,1,2023/38,17
Illinois,< 1 year,1,2023/42,12
Illinois,< 1 year,1,2023/43,13
Illinois,< 1 year,1,2023/44,16
Illinois,< 1 year,1,2023/45,17
Illinois,< 1 year,1,2023/46,17
Illinois,< 1 year,1,2023/47,17
Illinois,< 1 year,1,2023/48,15
Illinois,< 1 year,1,2023/49,21
Illinois,< 1 year,1,2023/50,16
Illinois,< 1 year,1,2023/51,15
Illinois,< 1 year,1,2023/52,19
Illinois,15-19 years,15-19,2023/01,11
Illinois,15-19 years,15-19,2023/05,12
Illinois,15-19 years,15-19,2023/07,10
Illinois,15-19 years,15-19,2023/10,10
Illinois,15-19 years,15-19,2023/15,17
Illinois,15-19 years,15-19,2023/16,10
Illinois,15-19 years,15-19,2023/17,11
Illinois,15-19 years,15-19,2023/19,14
Illinois,15-19 years,15-19,2023/20,16
Illinois,15-19 years,15-19,2023/22,17
Illinois,15-19 years,15-19,2023/23,10
Illinois,15-19 years,15-19,2023/25,11
Illinois,15-19 years,15-19,2023/26,17
Illinois,15-19 years,15-19,2023/28,13
Illinois,15-19 years,15-19,2023/31,12
Illinois,15-19 years,15-19,2023/33,16
Illinois,15-19 years,15-19,2023/34,11
Illinois,15-19 years,15-19,2023/36,11
Illinois,15-19 years,15-19,2023/37,10
Illinois,15-19 years,15-19,2023/41,11
Illinois,15-19 years,15-19,2023/43,11
Illinois,15-19 years,15-19,2023/45,10
Illinois,15-19 years,15-19,2023/48,13
Illinois,15-19 years,15-19,2023/49,13
Illinois,15-19 years,15-19,2023/50,10
Illinois,20-24 years,20-24,2023/01,12
Illinois,20-24 years,20-24,2023/04,16
Illinois,20-24 years,20-24,2023/05,10
Illinois,20-24 years,20-24,2023/06,15
Illinois,20-24 years,20-24,2023/07,16
Illinois,20-24 years,20-24,2023/08,20
Illinois,20-24 years,20-24,2023/10,12
Illinois,20-24 years,20-24,2023/11,13
Illinois,20-24 years,20-24,2023/13,17
Illinois,20-24 years,20-24,2023/14,17
Illinois,20-24 years,20-24,2023/15,15
Illinois,20-24 years,20-24,2023/16,16
Illinois,20-24 years,20-24,2023/17,18
Illinois,20-24 years,20-24,2023/18,13
Illinois,20-24 years,20-24,2023/19,15
Illinois,20-24 years,20-24,2023/20,12
Illinois,20-24 years,20-24,2023/21,13
Illinois,20-24 years,20-24,2023/22,19
Illinois,20-24 years,20-24,2023/23,20
Illinois,20-24 years,20-24,2023/24,11
Illinois,20-24 years,20-24,2023/25,14
Illinois,20-24 years,20-24,2023/26,16
Illinois,20-24 years,20-24,2023/27,19
Illinois,20-24 years,20-24,2023/28,21
Illinois,20-24 years,20-24,2023/29,14
Illinois,20-24 years,20-24,2023/30,18
