"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 33 ending August 21, 2021"	"2021/33"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 34 ending August 28, 2021"	"2021/34"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 35 ending September 04, 2021"	"2021/35"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 36 ending September 11, 2021"	"2021/36"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 37 ending September 18, 2021"	"2021/37"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 38 ending September 25, 2021"	"2021/38"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 39 ending October 02, 2021"	"2021/39"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 40 ending October 09, 2021"	"2021/40"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 41 ending October 16, 2021"	"2021/41"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 42 ending October 23, 2021"	"2021/42"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 43 ending October 30, 2021"	"2021/43"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 44 ending November 06, 2021"	"2021/44"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 45 ending November 13, 2021"	"2021/45"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 46 ending November 20, 2021"	"2021/46"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 47 ending November 27, 2021"	"2021/47"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 48 ending December 04, 2021"	"2021/48"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 49 ending December 11, 2021"	"2021/49"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 50 ending December 18, 2021"	"2021/50"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 51 ending December 25, 2021"	"2021/51"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"40-44 years"	"40-44"	"2021 Week 52 ending January 01, 2022"	"2021/52"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 01 ending January 09, 2021"	"2021/01"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 02 ending January 16, 2021"	"2021/02"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 03 ending January 23, 2021"	"2021/03"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 04 ending January 30, 2021"	"2021/04"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 05 ending February 06, 2021"	"2021/05"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 06 ending February 13, 2021"	"2021/06"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 07 ending February 20, 2021"	"2021/07"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 08 ending February 27, 2021"	"2021/08"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 09 ending March 06, 2021"	"2021/09"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 10 ending March 13, 2021"	"2021/10"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 11 ending March 20, 2021"	"2021/11"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 12 ending March 27, 2021"	"2021/12"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 13 ending April 03, 2021"	"2021/13"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 14 ending April 10, 2021"	"2021/14"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 15 ending April 17, 2021"	"2021/15"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 16 ending April 24, 2021"	"2021/16"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 17 ending May 01, 2021"	"2021/17"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 18 ending May 08, 2021"	"2021/18"	23	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 19 ending May 15, 2021"	"2021/19"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 20 ending May 22, 2021"	"2021/20"	34	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 21 ending May 29, 2021"	"2021/21"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 22 ending June 05, 2021"	"2021/22"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 23 ending June 12, 2021"	"2021/23"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 24 ending June 19, 2021"	"2021/24"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 25 ending June 26, 2021"	"2021/25"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 26 ending July 03, 2021"	"2021/26"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 27 ending July 10, 2021"	"2021/27"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 28 ending July 17, 2021"	"2021/28"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 29 ending July 24, 2021"	"2021/29"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 30 ending July 31, 2021"	"2021/30"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 31 ending August 07, 2021"	"2021/31"	25	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 32 ending August 14, 2021"	"2021/32"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 33 ending August 21, 2021"	"2021/33"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 34 ending August 28, 2021"	"2021/34"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 35 ending September 04, 2021"	"2021/35"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 36 ending September 11, 2021"	"2021/36"	22	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 37 ending September 18, 2021"	"2021/37"	30	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 38 ending September 25, 2021"	"2021/38"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 39 ending October 02, 2021"	"2021/39"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 40 ending October 09, 2021"	"2021/40"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 41 ending October 16, 2021"	"2021/41"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 42 ending October 23, 2021"	"2021/42"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 43 ending October 30, 2021"	"2021/43"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 44 ending November 06, 2021"	"2021/44"	24	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 45 ending November 13, 2021"	"2021/45"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 46 ending November 20, 2021"	"2021/46"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 47 ending November 27, 2021"	"2021/47"	28	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 48 ending December 04, 2021"	"2021/48"	11	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 49 ending December 11, 2021"	"2021/49"	21	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 50 ending December 18, 2021"	"2021/50"	38	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 51 ending December 25, 2021"	"2021/51"	33	Not Applicable	Not Applicable
	"Maryland"	"24"	"45-49 years"	"45-49"	"2021 Week 52 ending January 01, 2022"	"2021/52"	27	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 01 ending January 09, 2021"	"2021/01"	47	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 02 ending January 16, 2021"	"2021/02"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 03 ending January 23, 2021"	"2021/03"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 04 ending January 30, 2021"	"2021/04"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 05 ending February 06, 2021"	"2021/05"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 06 ending February 13, 2021"	"2021/06"	42	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 07 ending February 20, 2021"	"2021/07"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 08 ending February 27, 2021"	"2021/08"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 09 ending March 06, 2021"	"2021/09"	33	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 10 ending March 13, 2021"	"2021/10"	50	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 11 ending March 20, 2021"	"2021/11"	40	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 12 ending March 27, 2021"	"2021/12"	50	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 13 ending April 03, 2021"	"2021/13"	49	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 14 ending April 10, 2021"	"2021/14"	41	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 15 ending April 17, 2021"	"2021/15"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 16 ending April 24, 2021"	"2021/16"	39	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 17 ending May 01, 2021"	"2021/17"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 18 ending May 08, 2021"	"2021/18"	44	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 19 ending May 15, 2021"	"2021/19"	40	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 20 ending May 22, 2021"	"2021/20"	37	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 21 ending May 29, 2021"	"2021/21"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"50-54 years"	"50-54"	"2021 Week 22 ending June 05, 2021"	"2021/22"	44	Not Applicable	Not Applicable
