"Notes"	"Residence State"	"Residence State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"MMWR Week"	"MMWR Week Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"20-24 years"	"20-24"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"25-29 years"	"25-29"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	10	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"30-34 years"	"30-34"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 30 ending July 29, 2023 (provisional)"	"2023/30"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 31 ending August 05, 2023 (provisional)"	"2023/31"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 32 ending August 12, 2023 (provisional)"	"2023/32"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 33 ending August 19, 2023 (provisional)"	"2023/33"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 34 ending August 26, 2023 (provisional)"	"2023/34"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 35 ending September 02, 2023 (provisional)"	"2023/35"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 36 ending September 09, 2023 (provisional)"	"2023/36"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 37 ending September 16, 2023 (provisional)"	"2023/37"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 38 ending September 23, 2023 (provisional)"	"2023/38"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 39 ending September 30, 2023 (provisional)"	"2023/39"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 40 ending October 07, 2023 (provisional)"	"2023/40"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 41 ending October 14, 2023 (provisional)"	"2023/41"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 42 ending October 21, 2023 (provisional)"	"2023/42"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 43 ending October 28, 2023 (provisional)"	"2023/43"	17	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 44 ending November 04, 2023 (provisional)"	"2023/44"	12	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 45 ending November 11, 2023 (provisional)"	"2023/45"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 46 ending November 18, 2023 (provisional)"	"2023/46"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 47 ending November 25, 2023 (provisional)"	"2023/47"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 48 ending December 02, 2023 (provisional)"	"2023/48"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 49 ending December 09, 2023 (provisional)"	"2023/49"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 50 ending December 16, 2023 (provisional)"	"2023/50"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 51 ending December 23, 2023 (provisional)"	"2023/51"	19	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"2023 Week 52 ending December 30, 2023 (provisional)"	"2023/52"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	11	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	25	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	15	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 15 ending April 15, 2023 (provisional)"	"2023/15"	23	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 16 ending April 22, 2023 (provisional)"	"2023/16"	13	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 17 ending April 29, 2023 (provisional)"	"2023/17"	26	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 18 ending May 06, 2023 (provisional)"	"2023/18"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 19 ending May 13, 2023 (provisional)"	"2023/19"	28	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 20 ending May 20, 2023 (provisional)"	"2023/20"	14	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 21 ending May 27, 2023 (provisional)"	"2023/21"	24	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 22 ending June 03, 2023 (provisional)"	"2023/22"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 23 ending June 10, 2023 (provisional)"	"2023/23"	16	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 24 ending June 17, 2023 (provisional)"	"2023/24"	18	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 25 ending June 24, 2023 (provisional)"	"2023/25"	20	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 26 ending July 01, 2023 (provisional)"	"2023/26"	27	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 27 ending July 08, 2023 (provisional)"	"2023/27"	22	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 28 ending July 15, 2023 (provisional)"	"2023/28"	21	Not Applicable	Not Applicable
	"Colorado"	"08"	"40-44 years"	"40-44"	"2023 Week 29 ending July 22, 2023 (provisional)"	"2023/29"	22	Not Applicable	Not Applicable
